success,status_code,local_elapsed_ms,server_elapsed_ms,actual_elapsed_ms,covert_triggered,model_name,obfuscation_strategy,request_id,tag,is_sensitive,timestamp
True,200,630.3814100000409,626.3961299999892,626.3920640000151,False,distilgpt2,none,0,distilgpt2_fp0,,1765393080.5255601
True,200,606.7358569999897,604.1630080000004,604.1591759999392,False,distilgpt2,none,1,distilgpt2_fp1,,1765393081.1561363
True,200,626.3680109999541,623.8499280000269,623.846464000053,False,distilgpt2,none,2,distilgpt2_fp2,,1765393081.7630398
True,200,625.7615110000643,623.3494419999488,623.3459129999801,False,distilgpt2,none,3,distilgpt2_fp3,,1765393082.3895566
True,200,628.1449289999728,625.7058340000867,625.7020400000783,False,distilgpt2,none,4,distilgpt2_fp4,,1765393083.0154626
True,200,617.3177860000578,614.9302930000431,614.9268620000612,False,distilgpt2,none,5,distilgpt2_fp5,,1765393083.643759
True,200,606.5973229999599,604.3023739999853,604.2975120000165,False,distilgpt2,none,6,distilgpt2_fp6,,1765393084.2612383
True,200,606.8773079999801,604.5063689999779,604.5037129999855,False,distilgpt2,none,7,distilgpt2_fp7,,1765393084.86797
True,200,613.9224030000605,611.5198730000202,611.5166119999458,False,distilgpt2,none,8,distilgpt2_fp8,,1765393085.4750025
True,200,623.9777519999734,621.6190920000599,621.615778999967,False,distilgpt2,none,9,distilgpt2_fp9,,1765393086.0890672
True,200,613.7630619999754,611.4631629999394,611.4591240000209,False,distilgpt2,none,10,distilgpt2_fp10,,1765393086.713224
True,200,628.9518250000583,626.5703349999967,626.5673990000096,False,distilgpt2,none,11,distilgpt2_fp11,,1765393087.3272305
True,200,596.0250670000278,593.7056749999101,593.7031019999495,False,distilgpt2,none,12,distilgpt2_fp12,,1765393087.9563427
True,200,619.2980080001007,616.9821640000919,616.9781959999909,False,distilgpt2,none,13,distilgpt2_fp13,,1765393088.5525062
True,200,634.2741599999044,631.8909259999828,631.8880210000088,False,distilgpt2,none,14,distilgpt2_fp14,,1765393089.1719508
True,200,596.2619150000137,594.0041049999536,594.0019859999666,False,distilgpt2,none,15,distilgpt2_fp15,,1765393089.8063812
True,200,624.0649129999838,621.746346000009,621.7428720000271,False,distilgpt2,none,16,distilgpt2_fp16,,1765393090.4027946
