success,status_code,local_elapsed_ms,server_elapsed_ms,actual_elapsed_ms,covert_triggered,model_name,obfuscation_strategy,request_id,tag,is_sensitive,timestamp
True,200,11.202648999983467,9.795763999932205,9.79467999991357,False,fake_b,none,22,fake_b_fp22,,1765392944.1160345
True,200,11.160047999965172,9.77251899996645,9.771578000027148,False,fake_b,none,23,fake_b_fp23,,1765392944.127324
True,200,11.176438000006783,9.810283999968306,9.809302000007847,False,fake_b,none,24,fake_b_fp24,,1765392944.1385725
True,200,11.187053999947238,9.801930999969954,9.800918999985697,False,fake_b,none,25,fake_b_fp25,,1765392944.1498373
True,200,11.169046999953025,9.790330999976504,9.789380000029269,False,fake_b,none,26,fake_b_fp26,,1765392944.1611319
True,200,11.157402999970145,9.768047000079605,9.767011999997521,False,fake_b,none,27,fake_b_fp27,,1765392944.1723905
True,200,11.16719699996338,9.789052999963133,9.788052999965657,False,fake_b,none,28,fake_b_fp28,,1765392944.1836371
True,200,11.165671999947335,9.783351999999468,9.782466000046952,False,fake_b,none,29,fake_b_fp29,,1765392944.1948934
True,200,11.160131999986334,9.798400000022411,9.797327000001133,False,fake_b,none,30,fake_b_fp30,,1765392944.2061725
True,200,11.141914999939218,9.770646000106353,9.769666000011057,False,fake_b,none,31,fake_b_fp31,,1765392944.2174213
True,200,11.190084999952887,9.806428000047163,9.805325000002085,False,fake_b,none,32,fake_b_fp32,,1765392944.2286518
True,200,11.187092999989545,9.78880900004242,9.787602000074003,False,fake_b,none,33,fake_b_fp33,,1765392944.2399304
True,200,11.184997999976076,9.81020200003968,9.80915399998139,False,fake_b,none,34,fake_b_fp34,,1765392944.2512043
True,200,11.155088999998952,9.773982000069736,9.77284900000086,False,fake_b,none,35,fake_b_fp35,,1765392944.2624767
True,200,11.180011999954331,9.788780000008046,9.787834000007933,False,fake_b,none,36,fake_b_fp36,,1765392944.2737203
True,200,11.200125999948796,9.793477000016537,9.792508000032285,False,fake_b,none,37,fake_b_fp37,,1765392944.2849896
True,200,11.23595900003238,9.85120299992559,9.850038999957178,False,fake_b,none,38,fake_b_fp38,,1765392944.2962778
True,200,11.231225000074119,9.82933700004196,9.82820600006562,False,fake_b,none,39,fake_b_fp39,,1765392944.3076026
True,200,11.23239100002138,9.823912000001656,9.822858000006818,False,fake_b,none,40,fake_b_fp40,,1765392944.3189216
True,200,11.143899999979112,9.752215000048636,9.751211000093463,False,fake_b,none,41,fake_b_fp41,,1765392944.330241
True,200,11.216803000024811,9.800728000072922,9.799730000054296,False,fake_b,none,42,fake_b_fp42,,1765392944.3414743
True,200,11.229404999994586,9.791201000098226,9.790103000000272,False,fake_b,none,43,fake_b_fp43,,1765392944.3527973
True,200,11.295612000026267,9.8357939999687,9.834548999947401,False,fake_b,none,44,fake_b_fp44,,1765392944.3641498
True,200,11.251330000050075,9.79969100001199,9.798464999903445,False,fake_b,none,45,fake_b_fp45,,1765392944.3755383
True,200,11.268830999938473,9.816510000064227,9.815098999979455,False,fake_b,none,46,fake_b_fp46,,1765392944.3868837
True,200,11.253029999920727,9.79790500002764,9.796767000011641,False,fake_b,none,47,fake_b_fp47,,1765392944.398251
True,200,11.228167000012945,9.79912200000399,9.798025999998572,False,fake_b,none,48,fake_b_fp48,,1765392944.4096034
True,200,11.287401000004138,9.836474000053386,9.835104999979194,False,fake_b,none,49,fake_b_fp49,,1765392944.420914
