success,status_code,local_elapsed_ms,server_elapsed_ms,actual_elapsed_ms,covert_triggered,model_name,obfuscation_strategy,request_id,tag,is_sensitive,timestamp
True,200,371.2962370000241,368.2544040000266,368.25116999989405,False,distilgpt2,none,32,distilgpt2_fp32,,1765393851.0464127
True,200,377.33989999992446,374.3473500001073,374.34471200003827,False,distilgpt2,none,33,distilgpt2_fp33,,1765393851.4180403
True,200,377.28370699983316,374.37833200010573,374.3755120001424,False,distilgpt2,none,34,distilgpt2_fp34,,1765393851.7957132
True,200,372.88740400003917,369.882632999861,369.87951899982363,False,distilgpt2,none,35,distilgpt2_fp35,,1765393852.1734128
True,200,377.15475400000287,374.16382399987924,374.1611630000534,False,distilgpt2,none,36,distilgpt2_fp36,,1765393852.5466464
True,200,371.1300819998087,368.12263100000564,368.1194809998942,False,distilgpt2,none,37,distilgpt2_fp37,,1765393852.924162
True,200,373.74464599997737,370.7271650000621,370.7238960000723,False,distilgpt2,none,38,distilgpt2_fp38,,1765393853.2956376
True,200,377.2945589998926,374.2813680000836,374.2777520001255,False,distilgpt2,none,39,distilgpt2_fp39,,1765393853.6697197
True,200,377.8834209999786,374.9199750000116,374.9169540001276,False,distilgpt2,none,40,distilgpt2_fp40,,1765393854.04738
True,200,380.6082910000441,377.6210749999791,377.6179179999417,False,distilgpt2,none,41,distilgpt2_fp41,,1765393854.4255948
True,200,371.48051300005136,368.48532699991665,368.4824770000432,False,distilgpt2,none,42,distilgpt2_fp42,,1765393854.806548
True,200,374.01825899996766,370.7315070000732,370.72840399991946,False,distilgpt2,none,43,distilgpt2_fp43,,1765393855.1783886
True,200,377.58867499996995,374.156849999963,374.15353099981985,False,distilgpt2,none,44,distilgpt2_fp44,,1765393855.5525532
True,200,370.998783999994,367.86054699996384,367.8576269999212,False,distilgpt2,none,45,distilgpt2_fp45,,1765393855.930295
True,200,378.8011189999452,375.69233299996085,375.68951000002926,False,distilgpt2,none,46,distilgpt2_fp46,,1765393856.3016348
True,200,371.9817740000053,368.8337070000216,368.83000400007404,False,distilgpt2,none,47,distilgpt2_fp47,,1765393856.6805792
True,200,376.2977169999431,373.2962110000244,373.2922530000451,False,distilgpt2,none,48,distilgpt2_fp48,,1765393857.0529094
True,200,376.78321600014897,373.5676250000779,373.5647070000141,False,distilgpt2,none,49,distilgpt2_fp49,,1765393857.4295409
