success,status_code,local_elapsed_ms,server_elapsed_ms,actual_elapsed_ms,covert_triggered,model_name,obfuscation_strategy,request_id,tag,is_sensitive,timestamp
True,200,1615.0492360002318,1611.7112179999822,1611.708174999876,False,gpt2-medium,none,27,gpt2-medium_fp27,,1765394231.0199716
True,200,1604.5302309998988,1601.2540060000902,1601.2510619998466,False,gpt2-medium,none,28,gpt2-medium_fp28,,1765394232.6354196
True,200,1660.4094379999879,1657.6055320001615,1657.6025680001294,False,gpt2-medium,none,29,gpt2-medium_fp29,,1765394234.2404678
True,200,1604.3579070001215,1601.1842969996906,1601.1817559997326,False,gpt2-medium,none,30,gpt2-medium_fp30,,1765394235.9010196
True,200,1656.5504249997502,1653.3320500002446,1653.3292500002972,False,gpt2-medium,none,31,gpt2-medium_fp31,,1765394237.50571
True,200,1601.5564489998724,1598.3769949998532,1598.374270000022,False,gpt2-medium,none,32,gpt2-medium_fp32,,1765394239.1624103
True,200,1512.3316149997663,1509.5807259999674,1509.5781420000094,False,gpt2-medium,none,33,gpt2-medium_fp33,,1765394240.7641351
True,200,1559.6964930000468,1556.8181099997673,1556.8156290000843,False,gpt2-medium,none,34,gpt2-medium_fp34,,1765394242.276787
True,200,1506.4244959999087,1503.5479739999573,1503.5454169997138,False,gpt2-medium,none,35,gpt2-medium_fp35,,1765394243.836803
True,200,1562.7514090001569,1559.714754000197,1559.7121740001967,False,gpt2-medium,none,36,gpt2-medium_fp36,,1765394245.3435395
True,200,1507.160259000102,1504.3649760000335,1504.3626410001707,False,gpt2-medium,none,37,gpt2-medium_fp37,,1765394246.9066176
True,200,1514.3445300000167,1511.4854629996444,1511.483142999623,False,gpt2-medium,none,38,gpt2-medium_fp38,,1765394248.4141192
True,200,1561.2630009995883,1558.3947839995744,1558.3919679997962,False,gpt2-medium,none,39,gpt2-medium_fp39,,1765394249.9287827
True,200,1513.2282489998943,1510.4433189999327,1510.4410150001968,False,gpt2-medium,none,40,gpt2-medium_fp40,,1765394251.4903843
True,200,1559.9132270003793,1556.9365540000035,1556.9341190002888,False,gpt2-medium,none,41,gpt2-medium_fp41,,1765394253.0039334
True,200,1507.0263130000967,1503.9681450002718,1503.96524900043,False,gpt2-medium,none,42,gpt2-medium_fp42,,1765394254.5639873
True,200,1514.8825450000913,1512.0568789998288,1512.0542919999025,False,gpt2-medium,none,43,gpt2-medium_fp43,,1765394256.0713482
True,200,1561.0048230000757,1558.1401519998508,1558.1378029996813,False,gpt2-medium,none,44,gpt2-medium_fp44,,1765394257.5865567
True,200,1509.5633709997855,1506.7041930001324,1506.7017690003013,False,gpt2-medium,none,45,gpt2-medium_fp45,,1765394259.147878
True,200,1667.940426000314,1664.8578300000736,1664.8552320002636,False,gpt2-medium,none,46,gpt2-medium_fp46,,1765394260.658146
True,200,1521.360864000144,1518.5680220001814,1518.5656730000119,False,gpt2-medium,none,47,gpt2-medium_fp47,,1765394262.3270805
True,200,1508.7016380002751,1505.6015669997578,1505.598935999842,False,gpt2-medium,none,48,gpt2-medium_fp48,,1765394263.8485773
True,200,1559.817794999617,1556.877276999785,1556.8749340000068,False,gpt2-medium,none,49,gpt2-medium_fp49,,1765394265.3575966
