iter,cycles,hit
1127,328,0
1128,320,0
1129,1060,0
1130,322,0
1131,326,0
1132,324,0
1133,324,0
1134,328,0
1135,322,0
1136,320,0
1137,320,0
1138,324,0
1139,322,0
1140,324,0
1141,324,0
1142,328,0
1143,326,0
1144,320,0
1145,326,0
1146,322,0
1147,316,0
1148,322,0
1149,1238,0
1150,328,0
1151,324,0
1152,322,0
1153,328,0
1154,322,0
1155,320,0
1156,330,0
1157,320,0
1158,320,0
1159,328,0
1160,320,0
1161,326,0
1162,324,0
1163,318,0
1164,322,0
1165,324,0
1166,326,0
1167,326,0
1168,316,0
1169,1098,0
1170,324,0
1171,326,0
1172,326,0
1173,334,0
1174,326,0
1175,320,0
1176,334,0
1177,322,0
1178,322,0
1179,326,0
1180,330,0
1181,330,0
1182,326,0
1183,326,0
1184,322,0
1185,328,0
1186,322,0
1187,326,0
1188,324,0
1189,972,0
1190,320,0
1191,324,0
1192,326,0
1193,326,0
1194,322,0
1195,334,0
1196,324,0
1197,324,0
1198,322,0
1199,316,0
1200,354,0
1201,320,0
1202,330,0
1203,322,0
1204,324,0
1205,324,0
1206,338,0
1207,322,0
1208,300,0
1209,1198,0
1210,326,0
1211,324,0
1212,316,0
1213,328,0
1214,326,0
1215,42344,0
1216,322,0
1217,320,0
1218,336,0
1219,302,0
1220,312,0
1221,320,0
1222,328,0
1223,320,0
1224,320,0
1225,322,0
1226,614,0
1227,334,0
1228,322,0
1229,330,0
1230,322,0
1231,320,0
1232,320,0
1233,324,0
1234,320,0
1235,298,0
1236,336,0
1237,360,0
1238,324,0
1239,322,0
1240,330,0
1241,322,0
1242,324,0
1243,322,0
1244,324,0
1245,342,0
1246,912,0
1247,300,0
1248,340,0
1249,318,0
1250,320,0
1251,320,0
1252,326,0
1253,326,0
1254,320,0
1255,320,0
1256,322,0
1257,322,0
1258,318,0
1259,320,0
1260,324,0
1261,320,0
1262,324,0
1263,322,0
1264,330,0
1265,326,0
1266,982,0
1267,324,0
1268,322,0
1269,324,0
1270,322,0
1271,334,0
1272,300,0
1273,320,0
1274,320,0
1275,328,0
1276,326,0
1277,324,0
1278,324,0
1279,318,0
1280,324,0
1281,324,0
1282,322,0
1283,320,0
1284,326,0
1285,296,0
1286,1130,0
1287,320,0
1288,316,0
1289,322,0
1290,326,0
1291,324,0
1292,328,0
1293,322,0
1294,326,0
1295,328,0
1296,322,0
1297,326,0
1298,326,0
1299,326,0
1300,324,0
1301,324,0
1302,320,0
1303,304,0
1304,322,0
1305,328,0
1306,612,0
1307,326,0
1308,320,0
1309,320,0
1310,340,0
1311,324,0
1312,326,0
1313,322,0
1314,302,0
1315,324,0
1316,320,0
1317,298,0
1318,326,0
1319,324,0
1320,306,0
1321,316,0
1322,326,0
1323,328,0
1324,322,0
1325,320,0
1326,912,0
1327,324,0
1328,324,0
1329,326,0
1330,322,0
1331,324,0
1332,322,0
1333,334,0
1334,326,0
1335,320,0
1336,322,0
1337,326,0
1338,326,0
1339,336,0
1340,322,0
1341,324,0
1342,328,0
1343,320,0
1344,324,0
1345,324,0
1346,1072,0
1347,326,0
1348,330,0
1349,326,0
1350,320,0
1351,324,0
1352,322,0
1353,320,0
1354,320,0
1355,324,0
1356,330,0
1357,328,0
1358,324,0
1359,326,0
1360,300,0
1361,324,0
1362,324,0
1363,324,0
1364,300,0
1365,300,0
1366,1046,0
1367,322,0
1368,322,0
1369,324,0
1370,320,0
1371,326,0
1372,324,0
1373,328,0
1374,324,0
1375,322,0
1376,324,0
1377,320,0
1378,346,0
1379,326,0
1380,326,0
1381,320,0
1382,324,0
1383,324,0
1384,326,0
1385,324,0
1386,936,0
1387,320,0
1388,320,0
1389,326,0
1390,324,0
1391,326,0
1392,330,0
1393,320,0
1394,300,0
1395,320,0
1396,336,0
1397,324,0
1398,324,0
1399,326,0
1400,324,0
1401,324,0
1402,324,0
1403,320,0
1404,326,0
1405,330,0
1406,1054,0
1407,330,0
1408,318,0
1409,310,0
1410,324,0
1411,324,0
1412,324,0
1413,322,0
1414,316,0
1415,326,0
1416,324,0
1417,338,0
1418,328,0
1419,320,0
1420,320,0
1421,326,0
1422,324,0
1423,326,0
1424,320,0
1425,300,0
1426,1048,0
1427,326,0
1428,320,0
1429,324,0
1430,326,0
1431,320,0
1432,328,0
1433,336,0
1434,328,0
1435,322,0
1436,326,0
1437,336,0
1438,326,0
1439,318,0
1440,340,0
1441,318,0
1442,300,0
1443,318,0
1444,320,0
1445,320,0
1446,906,0
1447,318,0
1448,322,0
1449,326,0
1450,320,0
1451,328,0
1452,326,0
1453,318,0
1454,326,0
1455,320,0
1456,326,0
1457,324,0
1458,324,0
1459,318,0
1460,326,0
1461,326,0
1462,324,0
1463,322,0
1464,324,0
1465,326,0
1466,986,0
1467,330,0
1468,340,0
1469,320,0
1470,322,0
1471,322,0
1472,322,0
1473,328,0
1474,326,0
1475,324,0
1476,322,0
1477,326,0
1478,320,0
1479,318,0
1480,322,0
1481,296,0
1482,330,0
1483,332,0
1484,324,0
1485,322,0
1486,1236,0
1487,324,0
1488,326,0
1489,324,0
1490,326,0
1491,322,0
1492,324,0
1493,324,0
1494,324,0
1495,320,0
1496,316,0
1497,324,0
1498,326,0
1499,324,0
1500,324,0
1501,320,0
1502,322,0
1503,328,0
1504,324,0
1505,322,0
1506,728,0
1507,320,0
1508,296,0
1509,322,0
1510,328,0
1511,326,0
1512,322,0
1513,320,0
1514,320,0
1515,378,0
1516,468,0
1517,322,0
1518,316,0
1519,324,0
1520,322,0
1521,322,0
1522,322,0
1523,320,0
1524,326,0
1525,326,0
1526,862,0
1527,322,0
1528,322,0
1529,304,0
1530,320,0
1531,322,0
1532,322,0
1533,322,0
1534,326,0
1535,334,0
1536,324,0
1537,320,0
1538,328,0
1539,334,0
1540,322,0
1541,322,0
1542,328,0
1543,326,0
1544,324,0
1545,322,0
1546,986,0
1547,324,0
1548,322,0
1549,328,0
1550,324,0
1551,318,0
1552,326,0
1553,312,0
1554,320,0
1555,322,0
1556,322,0
1557,322,0
1558,318,0
1559,430,0
1560,318,0
1561,322,0
1562,322,0
1563,330,0
1564,320,0
1565,302,0
1566,1132,0
1567,328,0
1568,322,0
1569,318,0
1570,324,0
1571,322,0
1572,322,0
1573,320,0
1574,326,0
1575,302,0
1576,314,0
1577,328,0
1578,316,0
1579,326,0
1580,314,0
1581,320,0
1582,316,0
1583,322,0
1584,320,0
1585,328,0
1586,332,0
1587,330,0
1588,300,0
1589,320,0
1590,324,0
1591,322,0
1592,340,0
1593,332,0
1594,328,0
1595,324,0
1596,322,0
1597,1086,0
1598,328,0
1599,326,0
1600,324,0
1601,322,0
1602,330,0
1603,326,0
1604,322,0
1605,320,0
1606,322,0
1607,320,0
1608,318,0
1609,322,0
1610,326,0
1611,322,0
1612,322,0
1613,326,0
1614,322,0
1615,322,0
1616,334,0
1617,966,0
1618,306,0
1619,304,0
1620,326,0
1621,326,0
1622,326,0
1623,320,0
1624,326,0
1625,332,0
1626,320,0
1627,322,0
1628,322,0
1629,320,0
1630,310,0
1631,328,0
1632,324,0
1633,322,0
1634,320,0
1635,320,0
1636,324,0
1637,1088,0
1638,326,0
1639,320,0
1640,324,0
1641,326,0
1642,324,0
1643,322,0
1644,320,0
1645,330,0
1646,320,0
1647,324,0
1648,320,0
1649,322,0
1650,320,0
1651,326,0
1652,456,0
1653,322,0
1654,320,0
1655,322,0
1656,326,0
1657,842,0
1658,320,0
1659,330,0
1660,320,0
1661,326,0
1662,320,0
1663,320,0
1664,328,0
1665,326,0
1666,324,0
1667,320,0
1668,306,0
1669,326,0
1670,326,0
1671,322,0
1672,326,0
1673,336,0
1674,324,0
1675,322,0
1676,322,0
1677,906,0
1678,326,0
1679,322,0
1680,326,0
1681,322,0
1682,326,0
1683,322,0
1684,326,0
1685,320,0
1686,322,0
1687,324,0
1688,316,0
1689,320,0
1690,322,0
1691,320,0
1692,326,0
1693,322,0
1694,326,0
1695,328,0
1696,326,0
1697,1014,0
1698,322,0
1699,322,0
1700,322,0
1701,322,0
1702,326,0
1703,326,0
1704,322,0
1705,322,0
1706,324,0
1707,324,0
1708,322,0
1709,322,0
1710,342,0
1711,308,0
1712,322,0
1713,326,0
1714,320,0
1715,326,0
1716,320,0
1717,1054,0
1718,324,0
1719,320,0
1720,322,0
1721,322,0
1722,322,0
1723,322,0
1724,326,0
1725,322,0
1726,324,0
1727,322,0
1728,322,0
1729,322,0
1730,326,0
1731,306,0
1732,322,0
1733,314,0
1734,322,0
1735,300,0
1736,306,0
1737,1120,0
1738,322,0
1739,328,0
1740,326,0
1741,322,0
1742,326,0
1743,326,0
1744,326,0
1745,330,0
1746,322,0
1747,334,0
1748,320,0
1749,298,0
1750,320,0
1751,322,0
1752,318,0
1753,318,0
1754,320,0
1755,322,0
1756,320,0
1757,890,0
1758,320,0
1759,324,0
1760,322,0
1761,322,0
1762,326,0
1763,338,0
1764,300,0
1765,322,0
1766,322,0
1767,322,0
1768,320,0
1769,326,0
1770,298,0
1771,322,0
1772,322,0
1773,322,0
1774,320,0
1775,326,0
1776,322,0
1777,1086,0
1778,320,0
1779,332,0
1780,320,0
1781,320,0
1782,322,0
1783,326,0
1784,326,0
1785,324,0
1786,320,0
1787,320,0
1788,322,0
1789,320,0
1790,322,0
1791,328,0
1792,354,0
1793,316,0
1794,322,0
1795,320,0
1796,322,0
1797,918,0
1798,326,0
1799,322,0
1800,302,0
1801,320,0
1802,326,0
1803,326,0
1804,322,0
1805,320,0
1806,322,0
1807,324,0
1808,322,0
1809,320,0
1810,310,0
1811,320,0
1812,320,0
1813,320,0
1814,302,0
1815,320,0
1816,322,0
1817,1048,0
1818,328,0
1819,328,0
1820,322,0
1821,322,0
1822,320,0
1823,326,0
1824,320,0
1825,322,0
1826,324,0
1827,318,0
1828,344,0
1829,322,0
1830,322,0
1831,324,0
1832,322,0
1833,322,0
1834,320,0
1835,322,0
1836,322,0
1837,17282,0
1838,324,0
1839,338,0
1840,324,0
1841,1262,0
1842,324,0
1843,644,0
1844,316,0
1845,322,0
1846,324,0
1847,330,0
1848,316,0
1849,308,0
1850,324,0
1851,324,0
1852,324,0
1853,300,0
1854,332,0
1855,318,0
1856,328,0
1857,324,0
1858,330,0
1859,322,0
1860,912,0
1861,320,0
1862,350,0
1863,328,0
1864,326,0
1865,318,0
1866,322,0
1867,322,0
1868,318,0
1869,322,0
1870,324,0
1871,324,0
1872,326,0
1873,326,0
1874,320,0
1875,326,0
1876,326,0
1877,330,0
1878,320,0
1879,322,0
1880,948,0
1881,326,0
1882,322,0
1883,322,0
1884,324,0
1885,320,0
1886,320,0
1887,328,0
1888,318,0
1889,308,0
1890,320,0
1891,326,0
1892,298,0
1893,322,0
1894,320,0
1895,324,0
1896,326,0
1897,324,0
1898,326,0
1899,320,0
1900,1018,0
1901,326,0
1902,328,0
1903,324,0
1904,328,0
1905,322,0
1906,320,0
1907,326,0
1908,326,0
1909,328,0
1910,326,0
1911,358,0
1912,322,0
1913,442,0
1914,338,0
1915,322,0
1916,324,0
1917,322,0
1918,314,0
1919,320,0
1920,918,0
1921,318,0
1922,322,0
1923,326,0
1924,322,0
1925,324,0
1926,324,0
1927,324,0
1928,308,0
1929,320,0
1930,324,0
1931,322,0
1932,324,0
1933,330,0
1934,320,0
1935,324,0
1936,326,0
1937,322,0
1938,322,0
1939,326,0
1940,1172,0
1941,324,0
1942,320,0
1943,320,0
1944,326,0
1945,326,0
1946,322,0
1947,320,0
1948,324,0
1949,326,0
1950,302,0
1951,310,0
1952,320,0
1953,320,0
1954,322,0
1955,326,0
1956,328,0
1957,320,0
1958,342,0
1959,324,0
1960,324,0
1961,320,0
1962,326,0
1963,320,0
1964,324,0
1965,326,0
1966,300,0
1967,322,0
1968,322,0
1969,328,0
1970,322,0
1971,322,0
1972,1162,0
1973,320,0
1974,326,0
1975,320,0
1976,300,0
1977,324,0
1978,338,0
1979,320,0
1980,326,0
1981,320,0
1982,318,0
1983,330,0
1984,322,0
1985,334,0
1986,320,0
1987,326,0
1988,322,0
1989,326,0
1990,324,0
1991,314,0
1992,706,0
1993,322,0
1994,320,0
1995,330,0
1996,320,0
1997,326,0
1998,320,0
1999,326,0
2000,326,0
2001,326,0
