success,status_code,local_elapsed_ms,server_elapsed_ms,actual_elapsed_ms,covert_triggered,model_name,obfuscation_strategy,request_id,tag,is_sensitive,timestamp
True,200,375.8759970000938,371.31882499988933,371.3139769997724,False,distilgpt2,none,0,distilgpt2_fp0,,1765394464.5604827
True,200,383.604366000327,380.09593200013114,380.08992899995064,False,distilgpt2,none,1,distilgpt2_fp1,,1765394464.936829
True,200,460.0189859997954,456.0800439999184,456.0747979999178,False,distilgpt2,none,2,distilgpt2_fp2,,1765394465.3206055
True,200,358.5604390000299,354.97789700002613,354.9721320000572,False,distilgpt2,none,3,distilgpt2_fp3,,1765394465.7807841
True,200,354.36833399990064,350.9531109998534,350.9477719999268,False,distilgpt2,none,4,distilgpt2_fp4,,1765394466.1394947
True,200,350.63367699967785,347.5049100002252,347.50003399994966,False,distilgpt2,none,5,distilgpt2_fp5,,1765394466.4940119
True,200,353.93259500006025,350.9443900002225,350.93703800021103,False,distilgpt2,none,6,distilgpt2_fp6,,1765394466.8449924
True,200,350.67235599990454,347.762849999981,347.75996600001235,False,distilgpt2,none,7,distilgpt2_fp7,,1765394467.1992688
True,200,348.0422330003421,344.9954610000532,344.9921800001903,False,distilgpt2,none,8,distilgpt2_fp8,,1765394467.5502791
True,200,353.11523000018497,350.2577750000455,350.25535299973853,False,distilgpt2,none,9,distilgpt2_fp9,,1765394467.8986497
True,200,351.36701500005074,348.39053099995,348.38737700010824,False,distilgpt2,none,10,distilgpt2_fp10,,1765394468.2521296
True,200,352.5949929999115,349.52751899982104,349.52511499977845,False,distilgpt2,none,11,distilgpt2_fp11,,1765394468.6038253
True,200,348.5585739999806,345.65973899998426,345.6566820000262,False,distilgpt2,none,12,distilgpt2_fp12,,1765394468.9567492
True,200,349.9558429998615,346.96420000000217,346.9618099998115,False,distilgpt2,none,13,distilgpt2_fp13,,1765394469.3056417
True,200,353.1321109999226,350.03419200029384,350.0311100001454,False,distilgpt2,none,14,distilgpt2_fp14,,1765394469.655743
True,200,348.6045610002293,345.69064900006197,345.68827800012514,False,distilgpt2,none,15,distilgpt2_fp15,,1765394470.0092127
True,200,359.8922589999347,357.07725700012816,357.07465099994806,False,distilgpt2,none,16,distilgpt2_fp16,,1765394470.3581543
True,200,349.1201479996562,346.18997000006857,346.18718000001536,False,distilgpt2,none,17,distilgpt2_fp17,,1765394470.7183986
True,200,349.0344960000584,346.1090979999426,346.1063810000269,False,distilgpt2,none,18,distilgpt2_fp18,,1765394471.0678475
True,200,353.62511199991786,350.6731459997354,350.6707439996717,False,distilgpt2,none,19,distilgpt2_fp19,,1765394471.4172199
True,200,347.5987400001941,344.68126000001575,344.6782619998885,False,distilgpt2,none,20,distilgpt2_fp20,,1765394471.7711976
True,200,355.12303599989536,352.27574800001094,352.2733090003385,False,distilgpt2,none,21,distilgpt2_fp21,,1765394472.119136
True,200,348.0759419999231,345.2589599996827,345.25626000004195,False,distilgpt2,none,22,distilgpt2_fp22,,1765394472.4745917
True,200,348.44775700003083,345.5651829999624,345.56218300031105,False,distilgpt2,none,23,distilgpt2_fp23,,1765394472.8229954
True,200,355.789649000144,352.8893140000946,352.88641099987217,False,distilgpt2,none,24,distilgpt2_fp24,,1765394473.1717708
True,200,347.92165999988356,345.00482900011775,345.00202800018087,False,distilgpt2,none,25,distilgpt2_fp25,,1765394473.5277073
True,200,354.6572209997976,351.7245129996809,351.72154699966995,False,distilgpt2,none,26,distilgpt2_fp26,,1765394473.8759532
True,200,356.19481100002304,353.3396640000319,353.33719599975666,False,distilgpt2,none,27,distilgpt2_fp27,,1765394474.2309413
True,200,356.3899929999934,353.48224500012293,353.4793759999957,False,distilgpt2,none,28,distilgpt2_fp28,,1765394474.5874586
True,200,359.8769830000492,357.01292300018395,357.0104230002471,False,distilgpt2,none,29,distilgpt2_fp29,,1765394474.944197
